217,1.0,0.5,0.0,0,0,0,1,True
217,1.0,0.5,0.0,0,0,0,1,True
217,0.5403023058681398,0.5499167083234141,0.8414709848078965,0,0,0,1,True
217,-0.4161468365471424,0.5993346653975307,0.9092974268256817,0,0,0,1,True
217,-0.9899924966004454,0.6477601033306698,0.1411200080598672,0,0,0,1,True
217,-0.6536436208636119,0.6947091711543253,-0.7568024953079282,0,0,0,1,True
217,0.28366218546322625,0.7397127693021015,-0.9589242746631385,0,0,0,1,True
217,0.960170286650366,0.7823212366975176,-0.27941549819892586,0,0,0,1,True
217,0.7539022543433046,0.8221088436188455,0.6569865987187891,0,0,0,1,True
217,-0.14550003380861354,0.8586780454497613,0.9893582466233818,0,0,0,1,True
217,-0.9111302618846769,0.8916634548137417,0.4121184852417566,0,0,0,1,True
217,-0.8390715290764524,0.9207354924039483,-0.5440211108893698,0,0,0,1,True
217,0.004425697988050785,0.9456036800307177,-0.9999902065507035,0,0,0,1,True
217,0.8438539587324921,0.9660195429836131,-0.5365729180004349,0,0,0,1,True
217,0.9074467814501962,0.9817790927085965,0.4201670368266409,0,0,0,1,True
217,0.1367372182078336,0.9927248649942301,0.9906073556948704,0,0,0,1,True
217,-0.7596879128588213,0.9987474933020273,0.6502878401571168,0,0,0,1,True
217,-0.9576594803233847,0.9997868015207525,-0.2879033166650653,0,0,0,1,True
217,-0.27516333805159693,0.9958324052262343,-0.9613974918795568,0,0,0,1,True
217,0.6603167082440802,0.9869238154390976,-0.7509872467716762,0,0,0,1,True
217,0.9887046181866692,0.9731500438437073,0.14987720966295234,0,0,0,1,True
217,0.40808206181339196,0.9546487134128409,0.9129452507276277,0,0,0,1,True
217,-0.5477292602242684,0.9316046833244369,0.8366556385360561,0,0,0,1,True
217,-0.9999608263946371,0.904248201909795,-0.008851309290403876,0,0,0,1,True
217,-0.5328330203333975,0.8728526060883601,-0.8462204041751706,0,0,0,1,True
217,0.424179007336997,0.8377315902755755,-0.9055783620066238,0,0,0,1,True
217,0.9912028118634736,0.7992360720519782,-0.13235175009777303,0,0,0,1,True
217,0.6469193223286404,0.7577506859107321,0.7625584504796027,0,0,0,1,True
217,-0.2921388087338362,0.7136899401169149,0.956375928404503,0,0,0,1,True
217,-0.9626058663135666,0.6674940750779526,0.27090578830786904,0,0,0,1,True
217,-0.7480575296890004,0.6196246646069912,-0.6636338842129675,0,0,0,1,True
217,0.15425144988758405,0.5705600040299336,-0.9880316240928618,0,0,0,1,True
217,0.9147423578045313,0.5207903312166452,-0.404037645323065,0,0,0,1,True
217,0.8342233605065102,0.47081292828620996,0.5514266812416906,0,0,0,1,True
217,-0.013276747223059479,0.4211271529283759,0.9999118601072672,0,0,0,1,True
217,-0.8485702747846052,0.3722294489865844,0.5290826861200238,0,0,0,1,True
217,-0.9036922050915067,0.32460838615519005,-0.428182669496151,0,0,0,1,True
217,-0.12796368962740468,0.2787397783525738,-0.9917788534431158,0,0,0,1,True
217,0.7654140519453434,0.2350819295457533,-0.6435381333569995,0,0,0,1,True
217,0.9550736440472949,0.19407105452864054,0.2963685787093853,0,0,0,1,True
217,0.26664293235993725,0.15611692040801312,0.9637953862840878,0,0,0,1,True
217,-0.6669380616522619,0.1215987523460359,0.7451131604793488,0,0,0,1,True
217,-0.9873392775238264,0.09086144446779487,-0.158622668804709,0,0,0,1,True
217,-0.39998531498835127,0.0642121137932059,-0.9165215479156338,0,0,0,1,True
217,0.5551133015206257,0.04191703162527255,-0.8317747426285983,0,0,0,1,True
217,0.9998433086476912,0.02419896305524194,0.017701925105413577,0,0,0,1,True
217,0.5253219888177297,0.011234941167451495,0.8509035245341184,0,0,0,1,True
217,-0.4321779448847783,0.0031544981832677954,0.9017883476488092,0,0,0,1,True
217,-0.9923354691509287,3.837121794958431e-05,0.123573122745224,0,0,0,1,True
217,-0.6401443394691997,0.0019176955820796593,-0.7682546613236668,0,0,0,1,True
217,0.3005925437436371,0.008773693687833761,-0.9537526527594719,0,0,0,1,True
217,0.9649660284921133,0.020537862668430773,-0.26237485370392877,0,0,0,1,True
217,0.7421541968137826,0.037092658836133774,0.6702291758433747,0,0,0,1,True
217,-0.16299078079570548,0.05827267213992343,0.9866275920404853,0,0,0,1,True
217,-0.9182827862121189,0.08386627888804937,0.39592515018183416,0,0,0,1,True
217,-0.8293098328631502,0.11361775622200643,-0.5587890488516163,0,0,0,1,True
217,0.022126756261955736,0.14722983721480404,-0.9997551733586199,0,0,0,1,True
217,0.853220107722584,0.1843666810638392,-0.5215510020869119,0,0,0,1,True
